"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
346,6005,3950,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkplein","Kerkplein","place de l’église","Place de l’église","Gentbrugge.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=589&xywh=-661%2C0%2C4469%2C2706"
347,6006,3951,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat, brugschepoort","Kerkstraat, brugschepoort","rue de l’église","Rue de l’église","van noordkaai tot ijskelderstraat.","H 6",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=589&xywh=-661%2C0%2C4469%2C2706"
348,6007,3952,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat","Kerkstraat","rue de l’église","Rue de l’église","s. Amandsberg, van h. hartstraat tot hoogstraat.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=589&xywh=-661%2C0%2C4469%2C2706"
349,6008,3953,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat","Kerkstraat","rue de l'église","Rue de l'église","Ledeberg, van hundelgemschen steenweg tot vooruitgangplaats.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=589&xywh=-661%2C0%2C4469%2C2706"
350,6009,3954,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat","Kerkstraat","rue de l’église","Rue de l’église","Gentbrugge, van posthoornstraat, Ledeberg, naar de gemeente Gentbrugge.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=589&xywh=-661%2C0%2C4469%2C2706"
351,6010,3955,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ketelplein","Ketelplein","plaine des chaudronniers ou des bastions","Plaine des chaudronniers|Plaine des bastions","van begin nederkouter rechts, tot de lei.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
352,6011,3956,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ketelvest","Ketelvest","rempart des chaudronniers ou des bastions","Rempart des chaudronniers|Rempart des bastions","van nederkouter tot walpoortbrugstraat",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
353,6012,3957,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kiekenmarkt","Kiekenmarkt","marché aux poulets","Marché aux poulets","van botermarkt tot roudenleeuwplaats.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
354,6013,3958,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kiekenstraat","Kiekenstraat","rue du poulet","Rue du poulet","van brugschen steenweg tot hamerstraat.",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
355,6014,3959,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kievitstraat","Kievitstraat","rue du vanneau","Rue du vanneau","van musschenstraat tot s. pieters-aalststraat.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
356,6015,6990,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleemsstraat","Kleemsstraat","rue de l'argile","Rue de l'argile","van de rabotdreef tot gasmeterlaan",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
357,6016,3960,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine bellevuestraat","Kleine bellevuestraat","petite rue de bellevue","Petite rue de bellevue","van coupure, linker oever, tot bijlokevest.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
358,6017,3961,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine binnenweg","Kleine binnenweg","petit chemin de traverse","Petit chemin de traverse","Ledeberg van binnenweg tot kerk¬ en langestraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
359,6018,3962,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine botermarkt","Kleine botermarkt","petit marché au beurre","Petit marché au beurre","van bij s. jacobs tot baudeloolei.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
360,6019,3963,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine dok","Kleine dok","petit dock ou dock, rive gauche","Petit dock|Dock, rive gauche","ziet boulevard van den kleinen dok en kleine dokkaai.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
361,6020,3964,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine dokkaai","Kleine dokkaai","quai du petit dock","Quai du petit dock","van antwerpschen steenweg tot voormuide langs het water. ","H3|HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
362,6021,4620,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine hoogpoortstraat","Kleine hoogpoortstraat","petite rue hautpoort","Petite rue hautpoort","van ketelplein tot leistraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
363,6022,3966,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine hospitaalstraat","Kleine hospitaalstraat","petite rue de l'hôpital","Petite rue de l'hôpital","van akkergemsstraat tot hospitaalstraat",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
364,6023,3967,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine huidevettershoek","Kleine huidevettershoek","petit toquet","Petit toquet","van corianderstraat tot lammerstraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
365,6024,3968,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine kerkstraat","Kleine kerkstraat","petite rue de l’église","Petite rue de l’église","Ledeberg, van tooverheksstraat tot hoefijzerstraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
366,6025,3692,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleinen dokboulevard","Kleinen dokboulevard",,,"ziet boulevard van den kleinen dok.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
367,6026,3970,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine onderstraat","Kleine onderstraat","petite rue basse","Petite rue basse","van onderstraat tot kammerstraat.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
368,6027,3971,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine penitentenstraat","Kleine penitentenstraat","petite rue des pénitents","Petite rue des pénitents","van kleine botermarkt tot wolvensteeg.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
369,6028,2790,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine ramstraat","Kleine ramstraat","petite rue du bélier","Petite rue du bélier","van ram tot luxemburgstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
370,6029,3671,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine reke","Kleine reke",,,"ziet bleekersdijk, van huidevetterskaai tot ham",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
371,6030,3974,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine s. Gillisstraat","Kleine Sint Gillisstraat","impasse s. Gilles","Impasse Saint Gilles","in s. Gillisstraat, zonder einde.",5,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
372,6031,3975,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine statiestraat of Poelman","Kleine statiestraat|Poelman","petite rue de la station pu Poelman","Petite rue de la station pu Poelman","van brabantdam tot vlaanderenstraat.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
373,6032,3976,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine veerstraat","Kleine veerstraat","petite rue du ponton","Petite rue du ponton","van kortrijkschestraat tot de lei.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
374,6033,3977,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine vleeschhuissteeg","Kleine vleeschhuissteeg","ruelle de la petite boucherie","Ruelle de la petite boucherie","van kouter tot kortedagsteeg.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
375,6034,3978,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine vischmarkt","Kleine vischmarkt","petit marché au poisson","Petit marché au poisson","van vleeschhuisbrug tot veerleplaats.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
376,6035,3979,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein gewat","Klein gewat","petite avenue de la cour","Petite avenue de la cour","van groot gewat tot lievekaai.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
377,6036,3980,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein meerhem","Klein meerhem","place du petit marais","Place du petit marais","van groot meerhem tot nijverheidsplaats.","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
378,6037,3981,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein s. Pietersplein","Klein Sint Pietersplein","petite plaine s. Pierre","Petite plaine Saint Pierre","van heuvelstraat tot voetweg",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
379,6038,3982,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein Turkije","Klein Turkije","petite Turquie","Petite Turquie","van goudenleeuwplaats tot koornmarkt.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
380,6039,3983,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleistraat","Kleistraat","rue de l'argile","Rue de l'argile","van zwijnaardschen steenweg tot kortrijkschesteenweg, s. Pieters-Aalst.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
381,6040,3984,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klinkkouter","Klinkkouter",,,"van dendermondschen steenweg tot toekomststraat.",7,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
382,6041,3985,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klokstraat","Klokstraat","rue de la cloche","Rue de la cloche","van gasmeterstraat tot ijskelderstraat.","H 6",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
383,6042,3986,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klokstraat","Klokstraat","rue de la cloche","Rue de la cloche","Gentbrugge, van kerkplein tot achter driesstraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
384,6043,3987,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kluizestraat","Kluizestraat","rue de l'ermitage","Rue de l'ermitage","van molenaarsstraat tot lievegang.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
385,6044,3988,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kluyskensstraat","Kluyskensstraat","rue Kluyskens","Rue Kluyskens","van de bijlokevest, langs het nieuw hospitaal, tot de bijlokekaai.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
386,6045,3989,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Koestraat","Koestraat","rue aux vaches","Rue aux vaches","van kalanderberg tot kortedagsteeg",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
387,6046,3990,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Koepoortkaai","Koepoortkaai","quai aux vaches ou quai porte aux vaches","Quai aux vaches|Quai porte aux vaches","van mortierstraat tot Van Arteveldeplaats.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=590&xywh=-661%2C0%2C4469%2C2706"
