"order_id","spacetime_volume_id","place_type","place_name_NL","place_name_FR","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
336,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kasteelstraat","rue du château","Gentbrugge, van hongerijstraat tot Melle.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=626&xywh=-687%2C-1%2C4496%2C2723"
337,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kasteelvest",,"ziet boulevard van het kasteel.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
338,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kathelijnestraat",,"ziet s. Catharinastraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
339,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kattenbergstraat",,"ziet verdedigingstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
340,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kazemattenstraat","rue des casemattes","van schoolstraat tot nieuwe beestenmarkt.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
341,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kazernenstraat (korte)","rue courte des casernes","van s. Amandstraat tot lange kazernenstr.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
342,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kazernenstraat (lange)","rue longue des casernes","van korte kazernstraat tot boulevard der citadel.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
343,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kazernstraat","Ledeberg","uitkomende in de langestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
344,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Keibergstraat","rue Keiberg","Gentbrugge, van s. eloistraat tot bruiloftstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
345,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Keizerkarelstraat","rue Charles V","van nieuwbrug tot Van Arteveldeplaats.",4,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
346,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Keizerstraat","rue de Bruxelles ou de l'empereur","ziet brusselschestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
347,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Keizersvest","rempart de la porte de Bruxelles","ziet brusselsche boulevard.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
348,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkhofsstraat","rue du cimetière","in de kerkstraat, brugschepoort.","H 6",3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
349,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkplein","place de l’église","Gentbrugge.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
350,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat, brugschepoort","rue de l'église","van noordkaai tot ijskelderstraat.","H 6",3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
351,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat","rue de l'église","s. Amandsberg, van h. hartstraat tot hoogstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
352,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat","rue de l'église","Ledeberg, van hundelgemschen steenweg tot vooruitgangplaats.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
353,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kerkstraat","rue de l'église","Gentbrugge, van posthoornstraat, Gentbrugge tot kerkhof.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
354,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ketelplein","plaine des chaudronniers","van begin nederkouter rechts, tot de lei.",5,"2 ketelpleinstraat (rue de la plaine des chaudronniers) van ketelplein tot leistraat.","1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
355,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Ketelvest","rempart des chaudronniers","van nederkouter tot walpoortbrugstraat.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
356,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kiekenmarkt","marché aux poulets","van botermarkt tot goudenleeuwplaats.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
357,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kiekenstraat","rue du poulet","van brugschen steenweg tot hamerstraat.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
358,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kievitstraat","rue du vanneau","van musschenstraat tot s. pieters-aalststraat.","H 5",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
359,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine bellevuestraat","petite rue de bellevue","van coupure, linker oever, tot bijlokevest.","H 2",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
360,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine binnenweg","petit chemin de traverse","Ledeberg, van binnenweg tot langestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
361,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine botermarkt","petit marché au beurre","van bij s. jacobs tot baudeloolei.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
362,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine dok","petit dock ou dock, rive gauche","ziet boulevard van den kleinen dok en kleine dokkaai.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
363,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine dokkaai","quai du petit dock","van antwerpschen steenweg tot meulesteedsche steenw. langs het water.","H3 — HM 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
364,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine hoogpoortstraat","petite rue hautpoort","ziet ketelpleinstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
365,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine hospitaalstraat","petite rue de l’hôpital","van akkergemstraat tot hospitaalstraat.","H 2",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
366,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine huidevettersshoek","petit toquet","van corianderstraat tot lammerstraat.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
367,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine kerkstraat","petite rue de l’église","Ledeberg, van zuidstraat tot hoefijzerstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
368,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleinen dokboulevard",,"ziet boulevard van den kleinen dok.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
369,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine onderstraat","petite rue basse","van onderstraat tot kammerstraat.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
370,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine penitentenstraat","petite rue des pénitents","van kleine botermarkt tot wolvensteeg.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
371,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine ram","petite rue du bélier","van ram tot luxemburgstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
372,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine reke",,"ziet bleekersdijk.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
373,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine s. Gillisstraat","impasse s. Gilles","in s. Gillisstraat, zonder einde.",5,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
374,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine statiestraat of Poelman","petite rue de la station ou Poelman","van brabantdam tot vlaanderenstraat.",4,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
375,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine veerstraat","petite rue du ponton","van citadelboulevard tot de lei.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
376,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine vleeschhuissteeg","ruelle de la petite boucherie","van kouter tot kortedagsteeg.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
377,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleine vischmarkt","petit marché au pooisson","van vleeschhuisbrug tot veerleplaats.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
378,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein gewat","petite avenue de la cour","van groot gewat tot lievekaai.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
379,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein meerhem","place du petit marais","van groot meerhem tot nijverheidsplaats.","H 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
380,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein s. Pietersplein","petite plaine s. Pierre","van heuvelstraat tot voetweg.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
381,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klein Turkije","petite Turquie","van goudenleeuwplaats tot koornmarkt.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
382,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Kleistraat","rue de l'argile","van parkplaats tot zandstraat s. Pieters-Aalst.","H 5",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
383,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Klinkkouter","r. des champs","s. amandsb. van dendermondschenstnw. s. amand. tot toekomststr. s. amand.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=627&xywh=-687%2C-1%2C4496%2C2723"
